timestamp,label_1,count_1,avg_conf_1,label_2,count_2,avg_conf_2,label_3,count_3,avg_conf_3
2025-05-08 12:25:23,truck,1,0.897,,,,,,
2025-05-08 12:25:24,truck,32,0.893,,,,,,
2025-05-08 12:25:25,truck,30,0.897,,,,,,
2025-05-08 12:25:26,truck,31,0.898,,,,,,
2025-05-08 12:25:27,truck,30,0.899,,,,,,
2025-05-08 12:25:28,truck,30,0.9,person,3,0.596,dog,1,0.382
2025-05-08 12:25:29,truck,30,0.862,person,23,0.46,scissors,6,0.373
2025-05-08 12:25:30,truck,31,0.87,person,2,0.428,,,
2025-05-08 12:25:31,truck,30,0.87,person,1,0.455,,,
2025-05-08 12:25:32,truck,30,0.851,person,30,0.515,elephant,4,0.623
2025-05-08 12:25:33,truck,30,0.844,elephant,30,0.876,person,12,0.439
2025-05-08 12:25:34,elephant,30,0.901,truck,30,0.856,,,
2025-05-08 12:25:35,elephant,31,0.897,truck,31,0.857,,,
2025-05-08 12:25:36,elephant,31,0.898,truck,31,0.859,,,
2025-05-08 12:25:37,elephant,30,0.898,truck,30,0.855,,,
2025-05-08 12:25:38,elephant,31,0.899,truck,31,0.853,,,
2025-05-08 12:25:39,truck,30,0.856,elephant,18,0.865,person,14,0.612
2025-05-08 12:25:40,truck,30,0.863,person,30,0.697,skateboard,28,0.53
2025-05-08 12:25:41,truck,31,0.87,person,23,0.636,cell phone,12,0.381
2025-05-08 12:25:42,truck,30,0.861,dog,17,0.288,elephant,8,0.334
2025-05-08 12:25:43,truck,31,0.859,person,13,0.579,dog,10,0.293
2025-05-08 12:25:44,person,33,0.582,truck,31,0.867,skateboard,7,0.305
2025-05-08 12:25:45,truck,31,0.732,elephant,31,0.89,person,17,0.646
2025-05-08 12:25:46,elephant,30,0.901,person,30,0.532,truck,30,0.782
2025-05-08 12:25:47,person,31,0.651,elephant,30,0.898,truck,30,0.805
2025-05-08 12:25:48,elephant,31,0.899,person,31,0.795,truck,31,0.675
2025-05-08 12:25:49,elephant,30,0.899,person,30,0.784,truck,30,0.596
2025-05-08 12:25:50,elephant,31,0.903,person,31,0.777,cell phone,31,0.691
2025-05-08 12:25:51,elephant,30,0.907,person,30,0.771,truck,30,0.603
2025-05-08 12:25:52,elephant,31,0.902,person,31,0.761,truck,31,0.667
2025-05-08 12:25:53,person,37,0.606,cell phone,23,0.569,elephant,19,0.768
2025-05-08 12:25:54,person,30,0.822,cell phone,26,0.76,remote,10,0.499
2025-05-08 12:25:55,truck,27,0.756,suitcase,23,0.341,sheep,23,0.605
2025-05-08 12:25:56,truck,28,0.684,person,19,0.608,sheep,16,0.608
2025-05-08 12:25:57,truck,28,0.778,person,25,0.571,cell phone,12,0.42
2025-05-08 12:25:58,truck,30,0.789,sheep,25,0.345,cell phone,25,0.315
2025-05-08 12:25:59,truck,25,0.741,cell phone,22,0.328,sheep,15,0.336
2025-05-08 12:26:00,truck,30,0.84,elephant,27,0.853,person,4,0.515
2025-05-08 12:26:01,elephant,31,0.871,truck,31,0.835,,,
2025-05-08 12:26:02,truck,31,0.834,elephant,31,0.873,,,
2025-05-08 12:26:03,elephant,30,0.872,truck,30,0.835,,,
2025-05-08 12:26:04,elephant,31,0.871,truck,31,0.836,,,
2025-05-08 12:26:05,elephant,31,0.871,truck,31,0.837,,,
2025-05-08 12:26:06,elephant,31,0.871,truck,31,0.838,,,
2025-05-08 12:26:07,elephant,30,0.876,truck,30,0.839,,,
2025-05-08 12:26:08,elephant,30,0.879,truck,30,0.838,,,
2025-05-08 12:26:09,truck,30,0.839,elephant,30,0.878,,,
2025-05-08 12:26:10,elephant,31,0.868,truck,31,0.839,,,
2025-05-08 12:26:11,elephant,30,0.87,truck,30,0.838,,,
2025-05-08 12:26:12,elephant,31,0.872,truck,31,0.837,,,
2025-05-08 12:26:13,elephant,30,0.876,truck,30,0.836,,,
2025-05-08 12:26:14,elephant,30,0.868,truck,30,0.839,,,
2025-05-08 12:26:15,truck,30,0.836,elephant,30,0.876,,,
2025-05-08 12:26:16,elephant,30,0.878,truck,30,0.84,,,
2025-05-08 12:26:17,elephant,31,0.875,truck,31,0.836,,,
2025-05-08 12:26:18,elephant,30,0.876,truck,30,0.837,,,
2025-05-08 12:26:19,elephant,30,0.888,truck,30,0.829,,,
2025-05-08 12:26:20,elephant,30,0.877,truck,30,0.827,,,
2025-05-08 12:26:21,truck,31,0.833,elephant,31,0.871,,,
2025-05-08 12:26:22,elephant,31,0.874,truck,31,0.828,,,
2025-05-08 12:26:23,elephant,30,0.889,truck,30,0.83,,,
2025-05-08 12:26:24,elephant,30,0.877,truck,30,0.827,,,
2025-05-08 12:26:25,elephant,30,0.878,truck,30,0.822,,,
2025-05-08 12:37:08,elephant,1,0.861,truck,1,0.858,,,
2025-05-08 12:37:09,truck,32,0.828,elephant,32,0.874,,,
2025-05-08 12:37:10,elephant,31,0.873,truck,31,0.824,,,
2025-05-08 12:37:11,elephant,30,0.879,truck,30,0.829,,,
2025-05-08 12:37:12,elephant,30,0.88,truck,30,0.826,,,
2025-05-08 12:37:13,elephant,30,0.877,truck,30,0.827,,,
2025-05-08 12:37:14,elephant,30,0.879,truck,30,0.828,,,
2025-05-08 12:37:15,elephant,31,0.877,truck,31,0.825,,,
2025-05-08 12:37:16,elephant,31,0.875,truck,31,0.828,,,
2025-05-08 12:37:17,elephant,30,0.887,truck,30,0.826,,,
2025-05-08 12:37:18,elephant,30,0.877,truck,30,0.824,,,
2025-05-08 12:37:19,elephant,31,0.89,truck,31,0.827,,,
2025-05-08 12:37:20,elephant,30,0.887,truck,30,0.82,,,
2025-05-08 12:37:21,elephant,30,0.879,truck,30,0.828,,,
2025-05-08 12:37:22,elephant,31,0.885,truck,31,0.824,,,
2025-05-08 12:37:23,elephant,31,0.886,truck,31,0.824,,,
2025-05-08 12:37:24,elephant,30,0.884,truck,30,0.824,,,
