timestamp,label_1,count_1,avg_conf_1,label_2,count_2,avg_conf_2,label_3,count_3,avg_conf_3
2024-07-15 22:46:00,truck,5,0.51,cat,5,0.54,person,5,0.55
2024-07-15 06:05:00,cat,1,0.74,,,,,,
2024-07-15 05:57:00,bus,1,0.94,dog,1,0.98,car,5,1.0
2024-07-15 10:10:00,truck,2,0.98,person,3,0.69,,,
2024-07-15 01:32:00,stop sign,2,0.78,,,,,,
2024-07-15 03:22:00,person,3,0.81,,,,,,
2024-07-15 06:39:00,bicycle,4,0.62,dog,4,0.92,stop sign,3,0.95
2024-07-15 07:00:00,dog,5,0.7,,,,,,
2024-07-15 10:11:00,truck,3,0.54,person,1,0.87,dog,3,0.9
2024-07-15 02:59:00,stop sign,5,0.8,bicycle,5,0.98,car,4,0.84
