timestamp,label_1,count_1,avg_conf_1,label_2,count_2,avg_conf_2,label_3,count_3,avg_conf_3
2025-05-02 20:09:00,car,5,0.73,motorcycle,3,0.73,person,5,0.62
2025-05-02 06:59:00,stop sign,5,0.96,person,5,0.73,,,
2025-05-02 09:41:00,stop sign,1,0.89,bus,1,0.7,,,
2025-05-02 05:56:00,motorcycle,5,0.59,car,3,0.68,bicycle,4,0.77
2025-05-02 08:32:00,bus,2,0.93,traffic light,5,0.85,bicycle,3,0.55
2025-05-02 01:51:00,person,3,0.68,motorcycle,1,0.88,,,
2025-05-02 09:51:00,bicycle,2,0.97,,,,,,
2025-05-02 07:25:00,bicycle,4,0.52,,,,,,
2025-05-02 19:10:00,truck,5,0.97,,,,,,
2025-05-02 21:43:00,traffic light,1,0.59,dog,4,0.61,cat,4,0.84
