timestamp,label_1,count_1,avg_conf_1,label_2,count_2,avg_conf_2,label_3,count_3,avg_conf_3
2024-08-15 14:47:00,truck,3,0.83,,,,,,
2024-08-15 20:47:00,person,4,0.76,,,,,,
2024-08-15 07:18:00,bus,2,0.99,stop sign,2,0.88,,,
2024-08-15 23:54:00,dog,1,0.74,,,,,,
2024-08-15 17:51:00,stop sign,5,0.82,,,,,,
2024-08-15 12:30:00,truck,3,0.72,bus,1,0.79,cat,3,0.69
2024-08-15 05:26:00,person,3,0.5,,,,,,
2024-08-15 07:30:00,stop sign,4,0.91,truck,1,0.56,traffic light,4,0.88
2024-08-15 00:28:00,truck,3,0.72,traffic light,2,0.86,,,
2024-08-15 13:43:00,traffic light,1,0.66,cat,5,0.92,motorcycle,3,0.56
